timestamp,pos_error_x,pos_error_y,pos_error_z,orient_error_x,orient_error_y,orient_error_z
1771606135.039733,-1.022083,3.444723,-0.735889,-0.047159,-0.002531,0.287427
1771606135.050182,-1.021977,3.441744,-0.737494,-0.047555,-0.002356,0.287570
1771606135.060471,-1.021863,3.438856,-0.739047,-0.047933,-0.002195,0.287703
1771606135.070735,-1.021863,3.438856,-0.739047,-0.047890,-0.002207,0.287859
1771606135.081054,-1.021863,3.438856,-0.739047,-0.047849,-0.002219,0.288007
1771606135.091327,-1.021750,3.436156,-0.741048,-0.048261,-0.002034,0.288173
1771606135.101575,-1.021405,3.429848,-0.740963,-0.048926,-0.001797,0.288330
1771606135.111847,-1.021405,3.429848,-0.740963,-0.048937,-0.001809,0.288482
1771606135.122100,-1.021200,3.426099,-0.737994,-0.049308,-0.001679,0.288641
1771606135.132354,-1.021200,3.426099,-0.737994,-0.049290,-0.001691,0.288791
1771606135.142587,-1.020835,3.419716,-0.734816,-0.049812,-0.001472,0.288969
1771606135.152875,-1.020606,3.415772,-0.731731,-0.050136,-0.001358,0.289180
1771606135.163132,-1.020606,3.415772,-0.731731,-0.050068,-0.001371,0.289340
1771606135.173354,-1.020606,3.415772,-0.731731,-0.050004,-0.001383,0.289492
1771606135.183798,-1.020606,3.415772,-0.731731,-0.049943,-0.001394,0.289636
1771606135.194118,-1.020386,3.411856,-0.731382,-0.050260,-0.001262,0.289787
1771606135.204359,-1.020386,3.411856,-0.731382,-0.050211,-0.001273,0.289929
1771606135.214686,-1.019952,3.402623,-0.733722,-0.051100,-0.000890,0.290116
1771606135.225069,-1.019755,3.398399,-0.724931,-0.051390,-0.000722,0.290336
1771606135.235337,-1.019427,3.394731,-0.735597,-0.051765,-0.000627,0.290527
1771606135.245605,-1.019427,3.394731,-0.735597,-0.051825,-0.000640,0.290687
1771606135.255986,-1.019093,3.391049,-0.733890,-0.052186,-0.000538,0.290836
1771606135.266281,-1.019093,3.391049,-0.733890,-0.052227,-0.000550,0.290991
1771606135.276635,-1.018764,3.387366,-0.728895,-0.052519,-0.000444,0.291148
1771606135.286927,-1.018764,3.387366,-0.728895,-0.052501,-0.000455,0.291300
1771606135.297360,-1.018188,3.381151,-0.716337,-0.052818,-0.000325,0.291528
1771606135.307629,-1.017826,3.377384,-0.725179,-0.053084,-0.000236,0.291712
1771606135.317977,-1.017826,3.377384,-0.725179,-0.053055,-0.000248,0.291867
1771606135.328189,-1.017449,3.373561,-0.728869,-0.053353,-0.000154,0.292031
1771606135.338506,-1.017076,3.369809,-0.723262,-0.053585,-0.000101,0.292206
1771606135.348764,-1.017076,3.369809,-0.723262,-0.053552,-0.000113,0.292358
1771606135.359025,-1.016707,3.366058,-0.713098,-0.053616,-0.000027,0.292516
1771606135.369480,-1.016707,3.366058,-0.713098,-0.053463,-0.000038,0.292667
1771606135.379899,-1.016349,3.362387,-0.719331,-0.053612,0.000054,0.292832
1771606135.390312,-1.016349,3.362387,-0.719331,-0.053565,0.000044,0.292974
1771606135.400828,-1.015677,3.355807,-0.715835,-0.053804,0.000175,0.293176
1771606135.411129,-1.015272,3.351630,-0.716418,-0.053965,0.000238,0.293371
1771606135.421351,-1.015272,3.351630,-0.716418,-0.053918,0.000226,0.293520
1771606135.431628,-1.015161,3.348334,-0.711103,-0.053984,0.000284,0.293681
1771606135.442185,-1.015058,3.345248,-0.715231,-0.054094,0.000311,0.293870
1771606135.452405,-1.015058,3.345248,-0.715231,-0.054058,0.000300,0.294019
1771606135.462682,-1.015058,3.345248,-0.715231,-0.054023,0.000289,0.294161
1771606135.472995,-1.015058,3.345248,-0.715231,-0.053990,0.000279,0.294295
1771606135.483348,-1.014941,3.341835,-0.713121,-0.054076,0.000352,0.294448
1771606135.493609,-1.014660,3.334562,-0.708049,-0.054119,0.000491,0.294694
1771606135.504101,-1.014669,3.330597,-0.707732,-0.054062,0.000523,0.294875
1771606135.514300,-1.014669,3.330597,-0.707732,-0.053979,0.000511,0.295035
1771606135.524621,-1.014669,3.330597,-0.707732,-0.053900,0.000499,0.295187
1771606135.534968,-1.014669,3.330597,-0.707732,-0.053826,0.000489,0.295332
1771606135.545216,-1.014674,3.327218,-0.698846,-0.053644,0.000513,0.295523
1771606135.555465,-1.014674,3.327218,-0.698846,-0.053468,0.000502,0.295670
1771606135.565741,-1.014316,3.316861,-0.694656,-0.053343,0.000488,0.295880
1771606135.576029,-1.014179,3.312890,-0.696942,-0.053233,0.000488,0.296095
1771606135.586318,-1.014179,3.312890,-0.696942,-0.053096,0.000475,0.296269
1771606135.597029,-1.014056,3.309148,-0.699965,-0.053028,0.000456,0.296465
1771606135.607353,-1.013920,3.305411,-0.694473,-0.052844,0.000481,0.296705
1771606135.617630,-1.013920,3.305411,-0.694473,-0.052710,0.000468,0.296880
1771606135.628006,-1.013920,3.305411,-0.694473,-0.052584,0.000456,0.297045
1771606135.638278,-1.013920,3.305411,-0.694473,-0.052463,0.000444,0.297203
1771606135.648621,-1.013765,3.301303,-0.698665,-0.052414,0.000453,0.297424
1771606135.658992,-1.013765,3.301303,-0.698665,-0.052372,0.000442,0.297578
1771606135.669585,-1.013807,3.292003,-0.695725,-0.052294,0.000434,0.297819
1771606135.679870,-1.013823,3.287911,-0.691835,-0.052187,0.000431,0.298020
1771606135.690103,-1.013823,3.287911,-0.691835,-0.052095,0.000418,0.298205
1771606135.700436,-1.013823,3.287911,-0.691835,-0.052009,0.000405,0.298382
1771606135.710852,-1.013832,3.283922,-0.693189,-0.051886,0.000366,0.298619
1771606135.721036,-1.013860,3.277860,-0.698295,-0.051874,0.000305,0.298897
1771606135.731575,-1.013860,3.277860,-0.698295,-0.051912,0.000291,0.299084
1771606135.741862,-1.013874,3.274268,-0.702272,-0.051993,0.000309,0.299290
1771606135.752132,-1.013913,3.270481,-0.698398,-0.052035,0.000267,0.299550
1771606135.762396,-1.013913,3.270481,-0.698398,-0.052085,0.000252,0.299739
1771606135.772733,-1.013913,3.270481,-0.698398,-0.052133,0.000239,0.299918
1771606135.783004,-1.013956,3.266421,-0.697672,-0.052185,0.000201,0.300124
1771606135.793236,-1.014029,3.260357,-0.691314,-0.052095,0.000142,0.300374
1771606135.803532,-1.014029,3.260357,-0.691314,-0.052067,0.000127,0.300571
1771606135.813837,-1.014079,3.256815,-0.694445,-0.052068,0.000075,0.300803
1771606135.824073,-1.014127,3.253187,-0.686483,-0.052005,0.000043,0.301060
1771606135.834308,-1.014127,3.253187,-0.686483,-0.051932,0.000028,0.301260
1771606135.844597,-1.014174,3.249598,-0.684258,-0.051855,-0.000020,0.301511
1771606135.854856,-1.014216,3.245977,-0.686420,-0.051822,-0.000056,0.301742
1771606135.865101,-1.014216,3.245977,-0.686420,-0.051779,-0.000071,0.301943
1771606135.875377,-1.014271,3.242187,-0.683893,-0.051704,-0.000124,0.302182
1771606135.886417,-1.014271,3.242187,-0.683893,-0.051641,-0.000138,0.302379
1771606135.896988,-1.014330,3.238538,-0.688667,-0.051637,-0.000167,0.302637
1771606135.907412,-1.014330,3.238538,-0.688667,-0.051655,-0.000182,0.302828
1771606135.917717,-1.014439,3.232198,-0.682488,-0.051561,-0.000246,0.303140
1771606135.928112,-1.014508,3.228287,-0.683529,-0.051570,-0.000307,0.303428
1771606135.938499,-1.014508,3.228287,-0.683529,-0.051546,-0.000323,0.303637
1771606135.948858,-1.014508,3.228287,-0.683529,-0.051523,-0.000338,0.303835
1771606135.959508,-1.014508,3.228287,-0.683529,-0.051502,-0.000352,0.304023
1771606135.969827,-1.014579,3.224547,-0.679067,-0.051442,-0.000376,0.304272
1771606135.980077,-1.013816,3.217273,-0.671103,-0.051314,-0.000567,0.304556
1771606135.990380,-1.013816,3.217273,-0.671103,-0.051158,-0.000582,0.304757
1771606136.000755,-1.013545,3.212457,-0.679223,-0.051163,-0.000614,0.305007
1771606136.011017,-1.013545,3.212457,-0.679223,-0.051147,-0.000629,0.305200
1771606136.021660,-1.013545,3.212457,-0.679223,-0.051132,-0.000643,0.305384
1771606136.032067,-1.013255,3.207356,-0.669233,-0.051019,-0.000705,0.305633
1771606136.042309,-1.013255,3.207356,-0.669233,-0.050882,-0.000719,0.305820
1771606136.052804,-1.012571,3.195616,-0.677607,-0.050975,-0.000835,0.306132
1771606136.063106,-1.012278,3.190507,-0.675120,-0.051041,-0.000874,0.306424
1771606136.073332,-1.012278,3.190507,-0.675120,-0.051043,-0.000890,0.306636
1771606136.083606,-1.012007,3.185786,-0.667532,-0.050972,-0.000933,0.306912
1771606136.094584,-1.011714,3.180774,-0.666952,-0.050963,-0.000964,0.307176
1771606136.104868,-1.011714,3.180774,-0.666952,-0.050883,-0.000980,0.307392
1771606136.115349,-1.011714,3.180774,-0.666952,-0.050807,-0.000995,0.307598
1771606136.125654,-1.011714,3.180774,-0.666952,-0.050735,-0.001010,0.307794
1771606136.135947,-1.011395,3.175630,-0.666739,-0.050777,-0.001006,0.308058
1771606136.146168,-1.011296,3.166325,-0.663690,-0.050883,-0.001124,0.308368
1771606136.156440,-1.011296,3.166325,-0.663690,-0.050815,-0.001141,0.308590
1771606136.166725,-1.011260,3.162205,-0.668950,-0.050925,-0.001171,0.308851
1771606136.177036,-1.011260,3.162205,-0.668950,-0.050948,-0.001188,0.309066
1771606136.187413,-1.011260,3.162205,-0.668950,-0.050970,-0.001203,0.309270
1771606136.197721,-1.011238,3.157991,-0.667832,-0.051080,-0.001218,0.309475
1771606136.207978,-1.011213,3.150973,-0.651627,-0.051063,-0.001275,0.309760
1771606136.218241,-1.011213,3.150973,-0.651627,-0.050871,-0.001292,0.309989
1771606136.228513,-1.011035,3.147048,-0.665161,-0.051023,-0.001304,0.310256
1771606136.238770,-1.010834,3.142837,-0.655873,-0.051036,-0.001328,0.310501
1771606136.248998,-1.010655,3.138948,-0.650306,-0.050953,-0.001340,0.310755
1771606136.259185,-1.010655,3.138948,-0.650306,-0.050797,-0.001357,0.310982
1771606136.269459,-1.010471,3.135043,-0.649440,-0.050788,-0.001360,0.311265
1771606136.279704,-1.010278,3.130988,-0.657920,-0.050906,-0.001399,0.311550
1771606136.289940,-1.010278,3.130988,-0.657920,-0.050902,-0.001416,0.311769
1771606136.300201,-1.010094,3.126979,-0.652777,-0.050949,-0.001438,0.312032
1771606136.310474,-1.010094,3.126979,-0.652777,-0.050884,-0.001454,0.312247
1771606136.320838,-1.009922,3.122999,-0.653886,-0.050976,-0.001476,0.312491
1771606136.331045,-1.009922,3.122999,-0.653886,-0.050943,-0.001491,0.312699
1771606136.341367,-1.009922,3.122999,-0.653886,-0.050912,-0.001506,0.312896
1771606136.352019,-1.009922,3.122999,-0.653886,-0.050883,-0.001520,0.313084
1771606136.362310,-1.009625,3.116039,-0.654359,-0.051063,-0.001549,0.313387
1771606136.372635,-1.009216,3.106280,-0.642860,-0.051197,-0.001576,0.313731
1771606136.383126,-1.009216,3.106280,-0.642860,-0.051061,-0.001592,0.313957
1771606136.393602,-1.009211,3.103325,-0.647505,-0.051089,-0.001581,0.314220
1771606136.403890,-1.009211,3.103325,-0.647505,-0.051040,-0.001597,0.314434
1771606136.414569,-1.009211,3.103325,-0.647505,-0.050994,-0.001612,0.314638
1771606136.424962,-1.009211,3.103325,-0.647505,-0.050949,-0.001626,0.314832
1771606136.435421,-1.009204,3.100239,-0.654430,-0.051089,-0.001600,0.315042
1771606136.445784,-1.008952,3.091629,-0.638275,-0.051096,-0.001574,0.315328
1771606136.456204,-1.008952,3.091629,-0.638275,-0.050954,-0.001590,0.315544
1771606136.466509,-1.008861,3.087611,-0.648649,-0.051085,-0.001585,0.315840
1771606136.476729,-1.008861,3.087611,-0.648649,-0.051116,-0.001601,0.316046
1771606136.486996,-1.008780,3.084049,-0.638970,-0.051059,-0.001604,0.316305
1771606136.497279,-1.008780,3.084049,-0.638970,-0.050958,-0.001619,0.316510
1771606136.507557,-1.008689,3.077790,-0.643795,-0.051077,-0.001582,0.316811
1771606136.517941,-1.008689,3.077790,-0.643795,-0.051073,-0.001598,0.317020
1771606136.528505,-1.008636,3.074038,-0.635982,-0.051025,-0.001557,0.317264
1771606136.538877,-1.008636,3.074038,-0.635982,-0.050920,-0.001573,0.317472
1771606136.549683,-1.008540,3.067579,-0.634189,-0.050878,-0.001544,0.317760
1771606136.560713,-1.008540,3.067579,-0.634189,-0.050775,-0.001560,0.317975
1771606136.571135,-1.008462,3.062970,-0.641893,-0.050871,-0.001514,0.318210
1771606136.581513,-1.008559,3.058699,-0.643778,-0.051013,-0.001473,0.318471
1771606136.591731,-1.008559,3.058699,-0.643778,-0.051080,-0.001490,0.318689
1771606136.602048,-1.008631,3.055018,-0.639750,-0.051127,-0.001468,0.318951
1771606136.612328,-1.008718,3.050997,-0.641671,-0.051216,-0.001447,0.319238
1771606136.622577,-1.008718,3.050997,-0.641671,-0.051268,-0.001464,0.319461
1771606136.632869,-1.008674,3.046659,-0.643804,-0.051311,-0.001447,0.319753
1771606136.643243,-1.008674,3.046659,-0.643804,-0.051401,-0.001464,0.319972
1771606136.653503,-1.008621,3.042411,-0.631518,-0.051281,-0.001440,0.320266
1771606136.663742,-1.008580,3.038120,-0.637525,-0.051308,-0.001435,0.320549
1771606136.674560,-1.008580,3.038120,-0.637525,-0.051327,-0.001453,0.320775
1771606136.684891,-1.008550,3.034300,-0.631027,-0.051240,-0.001422,0.321059
1771606136.695167,-1.008550,3.034300,-0.631027,-0.051173,-0.001438,0.321283
1771606136.705475,-1.008525,3.030046,-0.628128,-0.051082,-0.001457,0.321530
1771606136.715709,-1.008525,3.030046,-0.628128,-0.050992,-0.001474,0.321752
1771606136.726144,-1.008467,3.023543,-0.625239,-0.050881,-0.001461,0.322066
1771606136.736582,-1.008400,3.019651,-0.631179,-0.050873,-0.001477,0.322352
1771606136.746863,-1.008323,3.015724,-0.624246,-0.050745,-0.001493,0.322628
1771606136.757085,-1.008323,3.015724,-0.624246,-0.050652,-0.001511,0.322868
1771606136.767427,-1.008323,3.015724,-0.624246,-0.050565,-0.001527,0.323097
1771606136.777726,-1.008254,3.011787,-0.626753,-0.050555,-0.001513,0.323374
1771606136.788005,-1.008254,3.011787,-0.626753,-0.050523,-0.001529,0.323596
1771606136.798963,-1.008176,3.004577,-0.628329,-0.050498,-0.001517,0.323918
1771606136.809471,-1.008176,3.004577,-0.628329,-0.050512,-0.001535,0.324149
1771606136.819811,-1.008134,3.000529,-0.625444,-0.050513,-0.001508,0.324444
1771606136.830085,-1.008134,3.000529,-0.625444,-0.050496,-0.001525,0.324671
1771606136.840432,-1.008056,2.992954,-0.624443,-0.050603,-0.001507,0.325014
1771606136.850912,-1.008013,2.988645,-0.617932,-0.050559,-0.001513,0.325299
1771606136.861134,-1.008013,2.988645,-0.617932,-0.050467,-0.001531,0.325549
1771606136.871633,-1.008041,2.984725,-0.622304,-0.050518,-0.001534,0.325819
1771606136.881904,-1.008080,2.980538,-0.623164,-0.050637,-0.001541,0.326097
1771606136.892178,-1.008080,2.980538,-0.623164,-0.050654,-0.001560,0.326345
1771606136.902450,-1.008080,2.980538,-0.623164,-0.050671,-0.001578,0.326582
1771606136.912779,-1.008111,2.976504,-0.623789,-0.050788,-0.001545,0.326865
1771606136.923373,-1.008111,2.976504,-0.623789,-0.050824,-0.001562,0.327096
1771606136.933797,-1.008192,2.969695,-0.609706,-0.050827,-0.001477,0.327414
1771606136.944129,-1.008248,2.964788,-0.606656,-0.050746,-0.001474,0.327706
1771606136.954384,-1.008248,2.964788,-0.606656,-0.050566,-0.001492,0.327968
1771606136.964662,-1.008248,2.964788,-0.606656,-0.050395,-0.001510,0.328217
1771606136.974978,-1.008248,2.964788,-0.606656,-0.050232,-0.001526,0.328453
1771606136.985220,-1.008301,2.960708,-0.606003,-0.050162,-0.001512,0.328763
1771606136.995420,-1.008301,2.960708,-0.606003,-0.050017,-0.001529,0.328996
1771606137.005913,-1.008305,2.951452,-0.609784,-0.050128,-0.001413,0.329405
1771606137.016199,-1.008313,2.946745,-0.611267,-0.050242,-0.001352,0.329728
1771606137.026486,-1.008313,2.946745,-0.611267,-0.050231,-0.001372,0.329989
1771606137.037275,-1.008313,2.946745,-0.611267,-0.050221,-0.001390,0.330236
1771606137.047552,-1.008316,2.942087,-0.615126,-0.050403,-0.001361,0.330546
1771606137.057783,-1.008332,2.935274,-0.601495,-0.050457,-0.001293,0.330865
1771606137.068343,-1.008332,2.935274,-0.601495,-0.050331,-0.001312,0.331136
1771606137.079155,-1.008340,2.931604,-0.595898,-0.050168,-0.001305,0.331438
1771606137.089429,-1.008340,2.931604,-0.595898,-0.049982,-0.001324,0.331702
1771606137.099826,-1.008340,2.931604,-0.595898,-0.049804,-0.001341,0.331954
1771606137.110070,-1.008355,2.927167,-0.603685,-0.049822,-0.001332,0.332243
1771606137.120315,-1.008355,2.927167,-0.603685,-0.049791,-0.001350,0.332487
1771606137.130580,-1.008382,2.917910,-0.595608,-0.049748,-0.001285,0.332820
1771606137.140843,-1.008382,2.917910,-0.595608,-0.049625,-0.001305,0.333089
1771606137.151128,-1.008388,2.913929,-0.604314,-0.049750,-0.001266,0.333361
1771606137.161379,-1.008404,2.909659,-0.587198,-0.049595,-0.001266,0.333698
1771606137.171595,-1.008404,2.909659,-0.587198,-0.049379,-0.001285,0.333973
1771606137.181896,-1.008430,2.905136,-0.592845,-0.049347,-0.001260,0.334280
1771606137.192150,-1.008430,2.905136,-0.592845,-0.049250,-0.001279,0.334547
1771606137.202419,-1.008469,2.900549,-0.596315,-0.049313,-0.001222,0.334827
1771606137.212640,-1.008469,2.900549,-0.596315,-0.049291,-0.001241,0.335088
1771606137.222933,-1.008564,2.893798,-0.588358,-0.049307,-0.001175,0.335375
1771606137.233231,-1.008564,2.893798,-0.588358,-0.049186,-0.001195,0.335650
1771606137.243475,-1.008639,2.889404,-0.597497,-0.049301,-0.001186,0.335977
1771606137.253905,-1.008639,2.889404,-0.597497,-0.049343,-0.001206,0.336241
1771606137.264466,-1.008639,2.889404,-0.597497,-0.049382,-0.001225,0.336493
1771606137.274697,-1.008719,2.885454,-0.595455,-0.049490,-0.001184,0.336777
1771606137.284940,-1.008979,2.876250,-0.592584,-0.049688,-0.001108,0.337213
1771606137.295678,-1.008979,2.876250,-0.592584,-0.049686,-0.001129,0.337499
1771606137.306102,-1.009087,2.872383,-0.592148,-0.049777,-0.001101,0.337814
1771606137.316354,-1.009087,2.872383,-0.592148,-0.049780,-0.001121,0.338093
1771606137.327130,-1.009225,2.867830,-0.589840,-0.049835,-0.001074,0.338411
1771606137.337416,-1.009370,2.863255,-0.595538,-0.050024,-0.001026,0.338773
1771606137.347628,-1.009370,2.863255,-0.595538,-0.050105,-0.001047,0.339058
1771606137.357899,-1.009370,2.863255,-0.595538,-0.050182,-0.001068,0.339329
1771606137.368157,-1.009370,2.863255,-0.595538,-0.050255,-0.001087,0.339586
1771606137.378352,-1.009298,2.859244,-0.587496,-0.050295,-0.001087,0.339870
1771606137.388595,-1.009116,2.849195,-0.584233,-0.050557,-0.001018,0.340317
1771606137.398894,-1.009116,2.849195,-0.584233,-0.050493,-0.001039,0.340608
1771606137.409430,-1.009051,2.844625,-0.581919,-0.050557,-0.000993,0.340959
1771606137.419707,-1.009051,2.844625,-0.581919,-0.050477,-0.001014,0.341246
1771606137.430000,-1.009000,2.840372,-0.589033,-0.050675,-0.000946,0.341557
1771606137.440394,-1.008934,2.835946,-0.589518,-0.050881,-0.000897,0.341873
1771606137.450662,-1.008934,2.835946,-0.589518,-0.050949,-0.000918,0.342155
1771606137.461077,-1.008867,2.831815,-0.589861,-0.051155,-0.000875,0.342458
1771606137.471392,-1.008867,2.831815,-0.589861,-0.051234,-0.000895,0.342733
1771606137.481654,-1.008899,2.824966,-0.571179,-0.051246,-0.000845,0.343102
1771606137.491912,-1.008899,2.824966,-0.571179,-0.051047,-0.000865,0.343395
1771606137.502184,-1.008924,2.820173,-0.578364,-0.051135,-0.000856,0.343740
1771606137.513717,-1.008954,2.816007,-0.577124,-0.051206,-0.000845,0.344062
1771606137.524196,-1.008954,2.816007,-0.577124,-0.051148,-0.000866,0.344355
1771606137.534847,-1.009006,2.811074,-0.584257,-0.051422,-0.000845,0.344686
1771606137.545091,-1.009006,2.811074,-0.584257,-0.051495,-0.000867,0.344973
1771606137.555916,-1.009006,2.811074,-0.584257,-0.051564,-0.000887,0.345245
1771606137.566200,-1.009062,2.806532,-0.580366,-0.051714,-0.000849,0.345603
1771606137.576438,-1.009062,2.806532,-0.580366,-0.051730,-0.000869,0.345875
1771606137.586833,-1.009276,2.796988,-0.589735,-0.052215,-0.000797,0.346310
1771606137.597309,-1.009366,2.792335,-0.582287,-0.052456,-0.000752,0.346638
1771606137.607564,-1.009366,2.792335,-0.582287,-0.052532,-0.000774,0.346944
1771606137.617836,-1.009366,2.792335,-0.582287,-0.052604,-0.000796,0.347236
1771606137.628243,-1.009429,2.788133,-0.571824,-0.052643,-0.000775,0.347548
1771606137.638505,-1.009429,2.788133,-0.571824,-0.052557,-0.000795,0.347840
1771606137.648732,-1.009532,2.780716,-0.566641,-0.052631,-0.000736,0.348150
1771606137.659047,-1.009651,2.776402,-0.570846,-0.052715,-0.000758,0.348517
1771606137.669291,-1.009651,2.776402,-0.570846,-0.052663,-0.000780,0.348830
1771606137.679578,-1.009651,2.776402,-0.570846,-0.052614,-0.000802,0.349127
1771606137.690032,-1.009651,2.776402,-0.570846,-0.052567,-0.000822,0.349409
1771606137.700438,-1.009771,2.772145,-0.578263,-0.052727,-0.000789,0.349720
1771606137.710714,-1.010073,2.761761,-0.574588,-0.052993,-0.000691,0.350103
